Jahr,KW,Datum,SKU,POS_ID,Warengruppe,Preis,EK,VK_UVP,Verkäufe,Lagerbestand,Deckungsbeitrag,RW,Kalenderwoche,Monat,Saison
2024,13,2024-03-25,TSHIRT045,POS001,T-Shirts,24.93,15.52,26.7,0,1,0.0,1.0,47,November,Herbst
2024,13,2024-03-25,TSHIRT046,POS001,T-Shirts,14.11,11.64,19.4,8,17,19.76,1.89,9,February,Winter
2024,13,2024-03-25,TSHIRT047,POS001,T-Shirts,23.72,14.07,27.05,9,34,86.85,3.4,9,February,Winter
2024,13,2024-03-25,TSHIRT048,POS001,T-Shirts,16.27,12.94,20.17,10,16,33.3,1.45,10,March,Winter
2024,13,2024-03-25,TSHIRT049,POS001,T-Shirts,17.51,12.82,21.24,5,36,23.45,6.0,26,June,Winter
2024,13,2024-03-25,TSHIRT050,POS001,T-Shirts,17.36,11.87,17.86,1,2,5.49,1.0,41,October,Winter
2024,13,2024-03-25,TSHIRT051,POS001,T-Shirts,27.64,17.85,31.19,13,46,127.27,3.29,35,August,Sommer
2024,13,2024-03-25,TSHIRT052,POS001,T-Shirts,24.26,14.15,25.55,12,21,121.32,1.62,25,June,Winter
2024,13,2024-03-25,TSHIRT053,POS001,T-Shirts,26.59,19.53,29.54,13,50,91.78,3.57,26,June,Winter
2024,13,2024-03-25,TSHIRT054,POS001,T-Shirts,28.47,17.31,31.15,18,27,200.88,1.42,11,March,Winter
2024,13,2024-03-25,TSHIRT055,POS001,T-Shirts,12.81,10.41,18.1,5,5,12.0,0.83,38,September,Herbst
2024,13,2024-03-25,TSHIRT056,POS001,T-Shirts,22.87,13.16,24.55,25,35,242.75,1.35,2,January,Winter
2024,13,2024-03-25,TSHIRT057,POS001,T-Shirts,20.37,14.15,27.87,10,19,62.2,1.73,7,February,Winter
2024,13,2024-03-25,TSHIRT058,POS001,T-Shirts,22.36,16.9,30.87,25,35,136.5,1.35,18,April,Frühjahr
2024,13,2024-03-25,TSHIRT059,POS001,T-Shirts,16.35,11.24,19.57,12,14,61.32,1.08,27,June,Winter
2024,13,2024-03-25,TSHIRT060,POS001,T-Shirts,32.59,18.57,36.75,19,23,266.38,1.15,34,August,Sommer
2024,13,2024-03-25,TSHIRT061,POS001,T-Shirts,23.0,16.79,28.5,9,33,55.89,3.3,27,June,Winter
2024,13,2024-03-25,TSHIRT062,POS001,T-Shirts,25.94,18.9,30.28,8,47,56.32,5.22,17,April,Frühjahr
2024,13,2024-03-25,TSHIRT063,POS001,T-Shirts,21.84,13.62,23.61,9,22,73.98,2.2,43,October,Winter
2024,13,2024-03-25,TSHIRT064,POS001,T-Shirts,18.95,12.47,23.25,8,37,51.84,4.11,44,October,Winter
2024,13,2024-03-25,TSHIRT065,POS001,T-Shirts,18.55,12.09,23.42,6,17,38.76,2.43,24,June,Winter
2024,13,2024-03-25,TSHIRT066,POS001,T-Shirts,21.9,14.78,28.18,9,17,64.08,1.7,25,June,Winter
2024,13,2024-03-25,TSHIRT067,POS001,T-Shirts,26.72,14.8,28.14,7,20,83.44,2.5,7,February,Winter
2024,13,2024-03-25,TSHIRT068,POS001,T-Shirts,13.68,11.07,19.05,25,41,65.25,1.58,6,February,Winter
2024,13,2024-03-25,TSHIRT069,POS001,T-Shirts,13.25,10.47,17.08,23,54,63.94,2.25,24,June,Winter
2024,13,2024-03-25,TSHIRT070,POS001,T-Shirts,23.41,15.23,29.54,1,31,8.18,15.5,33,August,Sommer
2024,13,2024-03-25,TSHIRT071,POS001,T-Shirts,28.68,17.02,30.84,0,12,0.0,12.0,49,December,Winter
2024,13,2024-03-25,TSHIRT072,POS001,T-Shirts,16.23,10.34,17.75,21,58,123.69,2.64,29,July,Winter
2024,13,2024-03-25,TSHIRT073,POS001,T-Shirts,17.41,11.13,21.14,22,29,138.16,1.26,43,October,Winter
2024,13,2024-03-25,TSHIRT074,POS001,T-Shirts,27.07,18.85,34.22,24,26,197.28,1.04,22,May,Winter
2024,13,2024-03-25,TSHIRT075,POS001,T-Shirts,19.51,12.23,22.46,7,15,50.96,1.88,26,June,Winter
2024,13,2024-03-25,TSHIRT076,POS001,T-Shirts,33.1,19.34,36.32,20,42,275.2,2.0,28,July,Winter
2024,13,2024-03-25,TSHIRT077,POS001,T-Shirts,25.87,15.45,27.2,2,40,20.84,13.33,50,December,Winter
2024,13,2024-03-25,TSHIRT078,POS001,T-Shirts,23.06,16.76,29.64,19,23,119.7,1.15,21,May,Winter
2024,13,2024-03-25,TSHIRT079,POS001,T-Shirts,18.96,13.0,24.29,12,18,71.52,1.38,49,December,Winter
2024,13,2024-03-25,TSHIRT080,POS001,T-Shirts,24.27,14.1,25.5,9,17,91.53,1.7,7,February,Winter
2024,13,2024-03-25,TSHIRT081,POS001,T-Shirts,14.11,11.63,17.77,24,24,59.52,0.96,17,April,Frühjahr
2024,13,2024-03-25,TSHIRT082,POS001,T-Shirts,35.84,19.91,39.32,9,23,143.37,2.3,20,May,Winter
2024,13,2024-03-25,TSHIRT083,POS001,T-Shirts,24.1,17.3,32.65,9,36,61.2,3.6,41,October,Winter
2024,13,2024-03-25,TSHIRT084,POS001,T-Shirts,22.92,15.5,30.05,18,54,133.56,2.84,49,December,Winter
2024,13,2024-03-25,TSHIRT085,POS001,T-Shirts,23.73,13.92,25.57,0,15,0.0,15.0,20,May,Winter
2024,13,2024-03-25,TSHIRT086,POS001,T-Shirts,21.25,12.18,23.66,14,15,126.98,1.0,22,May,Winter
2024,13,2024-03-25,TSHIRT087,POS001,T-Shirts,24.93,15.66,30.32,24,59,222.48,2.36,28,July,Winter
2024,13,2024-03-25,TSHIRT088,POS001,T-Shirts,19.99,12.34,24.1,22,59,168.3,2.57,40,September,Herbst
2024,13,2024-03-25,TSHIRT089,POS001,T-Shirts,14.29,10.02,15.86,25,55,106.75,2.12,49,December,Winter
2024,13,2024-03-25,TSHIRT090,POS001,T-Shirts,25.1,18.51,33.29,12,48,79.08,3.69,7,February,Winter
2024,13,2024-03-25,TSHIRT091,POS001,T-Shirts,23.57,18.21,33.4,1,14,5.36,7.0,1,December,Winter
2024,13,2024-03-25,TSHIRT092,POS001,T-Shirts,23.46,17.82,32.87,3,20,16.92,5.0,32,August,Sommer
2024,13,2024-03-25,TSHIRT093,POS001,T-Shirts,16.06,10.82,21.21,23,33,120.52,1.38,13,March,Winter
2024,13,2024-03-25,TSHIRT094,POS001,T-Shirts,18.58,13.35,20.05,8,17,41.84,1.89,30,July,Winter
2024,13,2024-03-25,TSHIRT095,POS001,T-Shirts,17.24,10.16,19.05,5,38,35.4,6.33,23,June,Winter
2024,13,2024-03-25,TSHIRT096,POS001,T-Shirts,18.82,13.24,24.94,17,19,94.86,1.06,19,May,Winter
2024,13,2024-03-25,TSHIRT097,POS001,T-Shirts,14.38,10.71,19.52,5,13,18.35,2.17,32,August,Sommer
2024,13,2024-03-25,TSHIRT098,POS001,T-Shirts,18.86,10.2,20.12,4,27,34.64,5.4,30,July,Winter
2024,13,2024-03-25,TSHIRT099,POS001,T-Shirts,25.71,16.37,31.48,13,44,121.42,3.14,29,July,Winter
2024,13,2024-03-25,TSHIRT100,POS001,T-Shirts,13.82,10.56,16.62,20,56,65.2,2.67,49,December,Winter
2024,14,2024-04-01,TSHIRT001,POS001,T-Shirts,25.5,14.69,26.06,11,19,118.91,1.58,45,November,Herbst
2024,14,2024-04-01,TSHIRT002,POS001,T-Shirts,36.76,19.66,37.93,12,38,205.2,2.92,29,July,Winter
2024,14,2024-04-01,TSHIRT003,POS001,T-Shirts,19.51,14.17,21.83,11,35,58.74,2.92,30,July,Winter
2024,14,2024-04-01,TSHIRT004,POS001,T-Shirts,24.08,18.36,28.36,22,40,125.84,1.74,16,April,Frühjahr
2024,14,2024-04-01,TSHIRT005,POS001,T-Shirts,27.42,15.42,29.4,13,15,156.0,1.07,40,September,Herbst
2024,14,2024-04-01,TSHIRT006,POS001,T-Shirts,16.84,11.4,21.91,0,9,0.0,9.0,19,May,Winter
2024,14,2024-04-01,TSHIRT007,POS001,T-Shirts,19.43,13.23,24.57,21,32,130.2,1.45,18,April,Frühjahr
2024,14,2024-04-01,TSHIRT008,POS001,T-Shirts,13.41,10.99,17.63,20,28,48.4,1.33,1,December,Winter
2024,14,2024-04-01,TSHIRT009,POS001,T-Shirts,23.8,17.22,30.32,24,28,157.92,1.12,14,March,Winter
2024,14,2024-04-01,TSHIRT010,POS001,T-Shirts,24.51,15.29,26.77,4,23,36.88,4.6,47,November,Herbst
2024,14,2024-04-01,TSHIRT011,POS001,T-Shirts,32.46,19.51,35.68,3,16,38.85,4.0,50,December,Winter
2024,14,2024-04-01,TSHIRT012,POS001,T-Shirts,19.94,12.91,22.0,2,41,14.06,13.67,2,January,Winter
2024,14,2024-04-01,TSHIRT013,POS001,T-Shirts,18.2,10.39,20.66,21,49,164.01,2.23,28,July,Winter
2024,14,2024-04-01,TSHIRT014,POS001,T-Shirts,36.0,19.44,38.34,20,44,331.2,2.1,49,December,Winter
2024,14,2024-04-01,TSHIRT015,POS001,T-Shirts,24.75,14.77,29.39,1,19,9.98,9.5,50,December,Winter
2024,14,2024-04-01,TSHIRT016,POS001,T-Shirts,23.26,16.57,32.38,0,27,0.0,27.0,30,July,Winter
2024,14,2024-04-01,TSHIRT017,POS001,T-Shirts,28.99,17.07,33.42,14,32,166.88,2.13,38,September,Herbst
2024,14,2024-04-01,TSHIRT018,POS001,T-Shirts,15.48,14.23,21.92,24,25,30.0,1.0,4,January,Winter
2024,14,2024-04-01,TSHIRT019,POS001,T-Shirts,22.84,17.08,31.48,21,21,120.96,0.95,1,December,Winter
2024,14,2024-04-01,TSHIRT020,POS001,T-Shirts,27.37,19.56,30.82,7,20,54.67,2.5,8,February,Winter
2024,14,2024-04-01,TSHIRT021,POS001,T-Shirts,14.1,11.11,19.17,8,18,23.92,2.0,29,July,Winter
2024,14,2024-04-01,TSHIRT022,POS001,T-Shirts,32.94,19.44,37.15,1,27,13.5,13.5,39,September,Herbst
2024,14,2024-04-01,TSHIRT023,POS001,T-Shirts,17.2,10.61,17.74,22,29,144.98,1.26,3,January,Winter
2024,14,2024-04-01,TSHIRT024,POS001,T-Shirts,23.9,13.22,26.37,25,31,267.0,1.19,32,August,Sommer
2024,14,2024-04-01,TSHIRT025,POS001,T-Shirts,27.63,17.51,32.16,17,18,172.04,1.0,10,March,Winter
2024,14,2024-04-01,TSHIRT026,POS001,T-Shirts,33.07,19.71,33.35,25,35,334.0,1.35,10,March,Winter
2024,14,2024-04-01,TSHIRT027,POS001,T-Shirts,19.09,10.61,19.26,10,46,84.8,4.18,19,May,Winter
2024,14,2024-04-01,TSHIRT028,POS001,T-Shirts,15.25,10.36,16.56,11,36,53.79,3.0,46,November,Herbst
2024,14,2024-04-01,TSHIRT029,POS001,T-Shirts,16.34,10.57,18.11,13,51,75.01,3.64,34,August,Sommer
2024,14,2024-04-01,TSHIRT030,POS001,T-Shirts,28.33,17.39,32.24,1,22,10.94,11.0,33,August,Sommer
2024,14,2024-04-01,TSHIRT031,POS001,T-Shirts,24.96,15.16,26.64,23,25,225.4,1.04,23,June,Winter
2024,14,2024-04-01,TSHIRT032,POS001,T-Shirts,16.58,11.03,18.13,3,3,16.65,0.75,28,July,Winter
2024,14,2024-04-01,TSHIRT033,POS001,T-Shirts,28.79,15.54,28.84,15,32,198.75,2.0,32,August,Sommer
2024,14,2024-04-01,TSHIRT034,POS001,T-Shirts,15.64,10.91,21.34,23,45,108.79,1.88,50,December,Winter
2024,14,2024-04-01,TSHIRT035,POS001,T-Shirts,25.1,17.29,33.98,23,27,179.63,1.12,7,February,Winter
2024,14,2024-04-01,TSHIRT036,POS001,T-Shirts,22.25,14.14,23.25,14,54,113.54,3.6,29,July,Winter
2024,14,2024-04-01,TSHIRT037,POS001,T-Shirts,20.07,17.91,28.0,17,17,36.72,0.94,8,February,Winter
2024,14,2024-04-01,TSHIRT038,POS001,T-Shirts,24.62,15.16,27.67,10,45,94.6,4.09,1,December,Winter
2024,14,2024-04-01,TSHIRT039,POS001,T-Shirts,14.16,11.31,17.6,22,48,62.7,2.09,3,January,Winter
2024,14,2024-04-01,TSHIRT040,POS001,T-Shirts,26.63,19.73,37.77,23,61,158.7,2.54,24,June,Winter
2024,14,2024-04-01,TSHIRT041,POS001,T-Shirts,27.29,19.06,31.07,0,22,0.0,22.0,23,June,Winter
2024,14,2024-04-01,TSHIRT042,POS001,T-Shirts,26.19,16.3,29.37,11,17,108.79,1.42,8,February,Winter
2024,14,2024-04-01,TSHIRT043,POS001,T-Shirts,19.65,15.88,27.21,20,29,75.4,1.38,47,November,Herbst
2024,14,2024-04-01,TSHIRT044,POS001,T-Shirts,21.87,16.27,27.44,10,40,56.0,3.64,37,September,Herbst
2024,14,2024-04-01,TSHIRT045,POS001,T-Shirts,18.35,12.7,21.24,23,30,129.95,1.25,3,January,Winter
2024,14,2024-04-01,TSHIRT046,POS001,T-Shirts,24.47,12.93,25.35,22,37,253.88,1.61,33,August,Sommer
2024,14,2024-04-01,TSHIRT047,POS001,T-Shirts,23.85,15.29,27.83,25,47,214.0,1.81,28,July,Winter
2024,14,2024-04-01,TSHIRT048,POS001,T-Shirts,13.98,10.89,19.42,8,17,24.72,1.89,47,November,Herbst
2024,14,2024-04-01,TSHIRT049,POS001,T-Shirts,14.67,12.08,20.58,12,33,31.08,2.54,8,February,Winter
2024,14,2024-04-01,TSHIRT050,POS001,T-Shirts,22.52,19.52,32.12,12,23,36.0,1.77,34,August,Sommer
2024,14,2024-04-01,TSHIRT051,POS001,T-Shirts,28.8,19.04,37.54,7,20,68.32,2.5,35,August,Sommer
2024,14,2024-04-01,TSHIRT052,POS001,T-Shirts,18.0,12.41,18.96,1,9,5.59,4.5,32,August,Sommer
2024,14,2024-04-01,TSHIRT053,POS001,T-Shirts,19.4,12.06,20.08,2,15,14.68,5.0,24,June,Winter
2024,14,2024-04-01,TSHIRT054,POS001,T-Shirts,20.51,12.19,22.86,19,27,158.08,1.35,14,March,Winter
2024,14,2024-04-01,TSHIRT055,POS001,T-Shirts,18.7,12.16,20.9,21,49,137.34,2.23,32,August,Sommer
2024,14,2024-04-01,TSHIRT056,POS001,T-Shirts,18.02,11.87,20.7,6,27,36.9,3.86,46,November,Herbst
2024,14,2024-04-01,TSHIRT057,POS001,T-Shirts,17.94,12.13,20.59,3,32,17.43,8.0,43,October,Winter
2024,14,2024-04-01,TSHIRT058,POS001,T-Shirts,27.64,17.6,35.18,4,27,40.16,5.4,16,April,Frühjahr
2024,14,2024-04-01,TSHIRT059,POS001,T-Shirts,21.62,14.25,23.53,11,31,81.07,2.58,4,January,Winter
2024,14,2024-04-01,TSHIRT060,POS001,T-Shirts,18.09,12.33,19.68,3,31,17.28,7.75,37,September,Herbst
2024,14,2024-04-01,TSHIRT061,POS001,T-Shirts,18.23,10.82,20.9,19,37,140.79,1.85,21,May,Winter
2024,14,2024-04-01,TSHIRT062,POS001,T-Shirts,31.1,17.66,34.77,25,58,336.0,2.23,14,March,Winter
2024,14,2024-04-01,TSHIRT063,POS001,T-Shirts,23.21,15.12,27.87,18,51,145.62,2.68,31,July,Winter
2024,14,2024-04-01,TSHIRT064,POS001,T-Shirts,15.59,12.93,19.91,12,42,31.92,3.23,48,November,Herbst
2024,14,2024-04-01,TSHIRT065,POS001,T-Shirts,26.89,19.22,32.6,16,18,122.72,1.06,18,April,Frühjahr
2024,14,2024-04-01,TSHIRT066,POS001,T-Shirts,21.14,15.73,28.12,16,51,86.56,3.0,7,February,Winter
2024,14,2024-04-01,TSHIRT067,POS001,T-Shirts,27.83,19.23,33.61,5,36,43.0,6.0,10,March,Winter
2024,14,2024-04-01,TSHIRT068,POS001,T-Shirts,34.58,19.7,37.6,0,11,0.0,11.0,7,February,Winter
2024,14,2024-04-01,TSHIRT069,POS001,T-Shirts,21.43,14.05,23.05,5,44,36.9,7.33,33,August,Sommer
2024,14,2024-04-01,TSHIRT070,POS001,T-Shirts,19.56,14.61,23.77,3,39,14.85,9.75,23,June,Winter
2024,14,2024-04-01,TSHIRT071,POS001,T-Shirts,12.49,11.29,17.63,16,43,19.2,2.53,21,May,Winter
2024,14,2024-04-01,TSHIRT072,POS001,T-Shirts,24.35,15.0,25.03,1,25,9.35,12.5,19,May,Winter
2024,14,2024-04-01,TSHIRT073,POS001,T-Shirts,19.23,10.9,20.41,15,51,124.95,3.19,48,November,Herbst
2024,14,2024-04-01,TSHIRT074,POS001,T-Shirts,23.73,19.4,31.35,17,27,73.61,1.5,19,May,Winter
2024,14,2024-04-01,TSHIRT075,POS001,T-Shirts,18.81,15.32,24.05,19,36,66.31,1.8,36,September,Herbst
2024,14,2024-04-01,TSHIRT076,POS001,T-Shirts,29.41,17.57,31.66,7,29,82.88,3.62,29,July,Winter
2024,14,2024-04-01,TSHIRT077,POS001,T-Shirts,13.4,11.31,18.43,13,49,27.17,3.5,18,April,Frühjahr
2024,14,2024-04-01,TSHIRT078,POS001,T-Shirts,23.75,15.06,25.2,7,16,60.83,2.0,2,January,Winter
2024,14,2024-04-01,TSHIRT079,POS001,T-Shirts,24.75,14.03,25.08,3,7,32.16,1.75,1,December,Winter
2024,14,2024-04-01,TSHIRT080,POS001,T-Shirts,20.04,15.26,28.39,18,58,86.04,3.05,47,November,Herbst
2024,14,2024-04-01,TSHIRT081,POS001,T-Shirts,23.11,15.95,30.44,9,18,64.44,1.8,5,January,Winter
2024,14,2024-04-01,TSHIRT082,POS001,T-Shirts,21.42,15.85,29.98,9,39,50.13,3.9,20,May,Winter
2024,14,2024-04-01,TSHIRT083,POS001,T-Shirts,29.04,19.85,32.42,12,13,110.28,1.0,11,March,Winter
2024,14,2024-04-01,TSHIRT084,POS001,T-Shirts,23.54,17.04,28.72,19,43,123.5,2.15,42,October,Winter
2024,14,2024-04-01,TSHIRT085,POS001,T-Shirts,15.83,10.32,19.69,9,49,49.59,4.9,2,January,Winter
2024,14,2024-04-01,TSHIRT086,POS001,T-Shirts,14.1,11.32,17.71,10,36,27.8,3.27,3,January,Winter
2024,14,2024-04-01,TSHIRT087,POS001,T-Shirts,24.82,18.89,28.94,15,35,88.95,2.19,23,June,Winter
2024,14,2024-04-01,TSHIRT088,POS001,T-Shirts,20.67,17.29,26.05,15,22,50.7,1.38,12,March,Winter
2024,14,2024-04-01,TSHIRT089,POS001,T-Shirts,25.07,14.39,26.33,1,19,10.68,9.5,20,May,Winter
2024,14,2024-04-01,TSHIRT090,POS001,T-Shirts,14.53,10.98,17.36,25,31,88.75,1.19,5,January,Winter
2024,14,2024-04-01,TSHIRT091,POS001,T-Shirts,33.44,19.26,33.54,16,32,226.88,1.88,37,September,Herbst
2024,14,2024-04-01,TSHIRT092,POS001,T-Shirts,23.32,18.98,30.54,4,22,17.36,4.4,38,September,Herbst
2024,14,2024-04-01,TSHIRT093,POS001,T-Shirts,26.68,18.63,35.61,16,44,128.8,2.59,30,July,Winter
2024,14,2024-04-01,TSHIRT094,POS001,T-Shirts,20.29,17.61,26.63,17,49,45.56,2.72,9,February,Winter
2024,14,2024-04-01,TSHIRT095,POS001,T-Shirts,32.85,18.19,35.97,12,24,175.92,1.85,34,August,Sommer
2024,14,2024-04-01,TSHIRT096,POS001,T-Shirts,17.71,14.88,24.28,8,28,22.64,3.11,44,October,Winter
2024,14,2024-04-01,TSHIRT097,POS001,T-Shirts,17.32,10.94,17.54,14,24,89.32,1.6,35,August,Sommer
2024,14,2024-04-01,TSHIRT098,POS001,T-Shirts,20.16,13.66,26.57,9,27,58.5,2.7,22,May,Winter
2024,14,2024-04-01,TSHIRT099,POS001,T-Shirts,21.55,15.15,25.58,11,27,70.4,2.25,44,October,Winter
2024,14,2024-04-01,TSHIRT100,POS001,T-Shirts,24.65,17.3,31.03,17,35,124.95,1.94,24,June,Winter
2024,15,2024-04-08,TSHIRT001,POS001,T-Shirts,24.96,13.49,25.03,11,33,126.17,2.75,17,April,Frühjahr
2024,15,2024-04-08,TSHIRT002,POS001,T-Shirts,22.35,14.23,25.89,2,22,16.24,7.33,10,March,Winter
2024,15,2024-04-08,TSHIRT003,POS001,T-Shirts,16.47,13.27,20.19,17,55,54.4,3.06,30,July,Winter
2024,15,2024-04-08,TSHIRT004,POS001,T-Shirts,19.09,12.92,23.3,21,28,129.57,1.27,46,November,Herbst
2024,15,2024-04-08,TSHIRT005,POS001,T-Shirts,18.31,16.04,25.41,17,45,38.59,2.5,23,June,Winter
2024,15,2024-04-08,TSHIRT006,POS001,T-Shirts,23.6,16.92,25.73,8,45,53.44,5.0,32,August,Sommer
2024,15,2024-04-08,TSHIRT007,POS001,T-Shirts,29.61,19.44,31.46,0,40,0.0,40.0,17,April,Frühjahr
2024,15,2024-04-08,TSHIRT008,POS001,T-Shirts,20.15,14.97,26.4,20,40,103.6,1.9,50,December,Winter
2024,15,2024-04-08,TSHIRT009,POS001,T-Shirts,14.47,10.49,20.22,18,27,71.64,1.42,17,April,Frühjahr
2024,15,2024-04-08,TSHIRT010,POS001,T-Shirts,15.98,12.0,20.54,1,8,3.98,4.0,14,March,Winter
2024,15,2024-04-08,TSHIRT011,POS001,T-Shirts,18.79,12.34,19.3,25,61,161.25,2.35,9,February,Winter
2024,15,2024-04-08,TSHIRT012,POS001,T-Shirts,19.12,13.87,26.92,17,24,89.25,1.33,40,September,Herbst
2024,15,2024-04-08,TSHIRT013,POS001,T-Shirts,28.87,17.69,32.47,15,29,167.7,1.81,2,January,Winter
2024,15,2024-04-08,TSHIRT014,POS001,T-Shirts,19.49,10.35,20.01,6,31,54.84,4.43,45,November,Herbst
2024,15,2024-04-08,TSHIRT015,POS001,T-Shirts,20.92,15.3,23.34,17,43,95.54,2.39,25,June,Winter
2024,15,2024-04-08,TSHIRT016,POS001,T-Shirts,17.71,14.34,24.73,12,36,40.44,2.77,39,September,Herbst
2024,15,2024-04-08,TSHIRT017,POS001,T-Shirts,26.37,18.07,32.06,12,26,99.6,2.0,9,February,Winter
2024,15,2024-04-08,TSHIRT018,POS001,T-Shirts,19.84,15.7,24.75,0,32,0.0,32.0,22,May,Winter
2024,15,2024-04-08,TSHIRT019,POS001,T-Shirts,14.31,10.73,19.2,17,44,60.86,2.44,43,October,Winter
2024,15,2024-04-08,TSHIRT020,POS001,T-Shirts,19.06,13.84,25.06,16,47,83.52,2.76,46,November,Herbst
2024,15,2024-04-08,TSHIRT021,POS001,T-Shirts,24.35,17.58,27.06,3,29,20.31,7.25,4,January,Winter
2024,15,2024-04-08,TSHIRT022,POS001,T-Shirts,19.64,15.55,24.13,22,33,89.98,1.43,26,June,Winter
2024,15,2024-04-08,TSHIRT023,POS001,T-Shirts,17.06,14.98,23.26,1,32,2.08,16.0,29,July,Winter
2024,15,2024-04-08,TSHIRT024,POS001,T-Shirts,24.02,14.86,27.01,23,46,210.68,1.92,45,November,Herbst
2024,15,2024-04-08,TSHIRT025,POS001,T-Shirts,20.48,14.96,23.68,3,31,16.56,7.75,34,August,Sommer
2024,15,2024-04-08,TSHIRT026,POS001,T-Shirts,27.15,19.13,37.18,22,56,176.44,2.43,23,June,Winter
2024,15,2024-04-08,TSHIRT027,POS001,T-Shirts,13.03,10.65,17.8,24,53,57.12,2.12,37,September,Herbst
2024,15,2024-04-08,TSHIRT028,POS001,T-Shirts,23.25,15.65,27.52,2,10,15.2,3.33,11,March,Winter
2024,15,2024-04-08,TSHIRT029,POS001,T-Shirts,22.0,15.96,24.97,14,40,84.56,2.67,6,February,Winter
2024,15,2024-04-08,TSHIRT030,POS001,T-Shirts,16.72,13.84,23.8,4,37,11.52,7.4,18,April,Frühjahr
2024,15,2024-04-08,TSHIRT031,POS001,T-Shirts,19.05,14.83,26.94,20,36,84.4,1.71,21,May,Winter
2024,15,2024-04-08,TSHIRT032,POS001,T-Shirts,23.98,18.84,31.59,18,40,92.52,2.11,42,October,Winter
2024,15,2024-04-08,TSHIRT033,POS001,T-Shirts,19.81,17.15,26.9,7,34,18.62,4.25,36,September,Herbst
2024,15,2024-04-08,TSHIRT034,POS001,T-Shirts,19.32,13.58,23.68,24,56,137.76,2.24,41,October,Winter
2024,15,2024-04-08,TSHIRT035,POS001,T-Shirts,22.41,12.65,24.45,19,44,185.44,2.2,38,September,Herbst
2024,15,2024-04-08,TSHIRT036,POS001,T-Shirts,18.54,12.23,20.67,7,45,44.17,5.62,34,August,Sommer
2024,15,2024-04-08,TSHIRT037,POS001,T-Shirts,21.6,14.58,22.02,6,31,42.12,4.43,17,April,Frühjahr
2024,15,2024-04-08,TSHIRT038,POS001,T-Shirts,28.83,18.63,34.14,20,36,204.0,1.71,37,September,Herbst
2024,15,2024-04-08,TSHIRT039,POS001,T-Shirts,16.49,10.55,17.32,11,14,65.34,1.17,25,June,Winter
2024,15,2024-04-08,TSHIRT040,POS001,T-Shirts,19.33,17.8,26.72,14,47,21.42,3.13,38,September,Herbst
2024,15,2024-04-08,TSHIRT041,POS001,T-Shirts,25.33,16.61,28.73,3,11,26.16,2.75,12,March,Winter
2024,15,2024-04-08,TSHIRT042,POS001,T-Shirts,18.2,11.24,19.0,1,39,6.96,19.5,23,June,Winter
2024,15,2024-04-08,TSHIRT043,POS001,T-Shirts,25.6,16.51,29.93,0,23,0.0,23.0,42,October,Winter
2024,15,2024-04-08,TSHIRT044,POS001,T-Shirts,18.35,11.71,19.83,25,46,166.0,1.77,22,May,Winter
2024,15,2024-04-08,TSHIRT045,POS001,T-Shirts,13.68,10.91,16.56,11,48,30.47,4.0,21,May,Winter
2024,15,2024-04-08,TSHIRT046,POS001,T-Shirts,15.53,10.75,17.3,20,51,95.6,2.43,27,June,Winter
2024,15,2024-04-08,TSHIRT047,POS001,T-Shirts,23.99,18.18,29.95,16,50,92.96,2.94,31,July,Winter
2024,15,2024-04-08,TSHIRT048,POS001,T-Shirts,32.19,17.05,32.67,0,33,0.0,33.0,6,February,Winter
2024,15,2024-04-08,TSHIRT049,POS001,T-Shirts,19.99,18.08,27.47,11,18,21.01,1.5,27,June,Winter
2024,15,2024-04-08,TSHIRT050,POS001,T-Shirts,23.97,13.97,25.29,14,53,140.0,3.53,40,September,Herbst
2024,15,2024-04-08,TSHIRT051,POS001,T-Shirts,26.88,18.53,36.6,23,56,192.05,2.33,34,August,Sommer
2024,15,2024-04-08,TSHIRT052,POS001,T-Shirts,25.49,17.77,34.85,9,43,69.48,4.3,12,March,Winter
2024,15,2024-04-08,TSHIRT053,POS001,T-Shirts,16.74,12.99,19.59,6,6,22.5,0.86,45,November,Herbst
2024,15,2024-04-08,TSHIRT054,POS001,T-Shirts,26.74,16.49,30.54,16,42,164.0,2.47,7,February,Winter
2024,15,2024-04-08,TSHIRT055,POS001,T-Shirts,22.69,19.66,31.44,10,43,30.3,3.91,10,March,Winter
2024,15,2024-04-08,TSHIRT056,POS001,T-Shirts,21.76,18.89,28.59,17,19,48.79,1.06,45,November,Herbst
2024,15,2024-04-08,TSHIRT057,POS001,T-Shirts,17.61,13.77,22.37,23,32,88.32,1.33,17,April,Frühjahr
2024,15,2024-04-08,TSHIRT058,POS001,T-Shirts,19.19,12.75,22.74,13,53,83.72,3.79,26,June,Winter
2024,15,2024-04-08,TSHIRT059,POS001,T-Shirts,15.29,10.89,20.88,24,32,105.6,1.28,21,May,Winter
2024,15,2024-04-08,TSHIRT060,POS001,T-Shirts,26.67,17.26,28.65,21,32,197.61,1.45,28,July,Winter
2024,15,2024-04-08,TSHIRT061,POS001,T-Shirts,26.11,17.42,26.25,23,35,199.87,1.46,46,November,Herbst
2024,15,2024-04-08,TSHIRT062,POS001,T-Shirts,19.94,12.1,20.79,0,16,0.0,16.0,2,January,Winter
2024,15,2024-04-08,TSHIRT063,POS001,T-Shirts,20.93,16.99,29.86,16,17,63.04,1.0,43,October,Winter
