Artikelnummer,Warengruppe,Kalenderwoche,Saison,RW,Verkäufe,Preis,Lagerbestand
A0149,Jackets,14,Frühling,12.675637194834216,12,98.69,157
A0149,Jackets,15,Frühling,13.101991544976402,14,47.65,407
A0149,Jackets,16,Frühling,12.823174738764116,14,95.54,347
A0149,Jackets,17,Frühling,4.738617856354747,11,101.0,184
A0149,Jackets,18,Frühling,11.2266109183816,13,58.53,226
A0149,Jackets,19,Frühling,9.50047521854193,7,33.62,11
A0149,Jackets,20,Frühling,12.551590027369352,10,63.28,48
A0149,Jackets,21,Frühling,10.972851637329793,12,39.46,407
A0149,Jackets,22,Sommer,15.600095859299364,10,88.07,27
A0149,Jackets,23,Sommer,11.294595618960416,10,98.59,124
A0149,Jackets,24,Sommer,11.345713481229554,6,72.87,212
A0149,Jackets,25,Sommer,12.789815444376556,10,116.23,271
A0149,Jackets,26,Sommer,14.63608528426899,8,84.31,307
A0149,Jackets,27,Sommer,8.477487293085279,10,56.7,136
A0149,Jackets,28,Sommer,4.220235518634858,11,108.44,37
A0149,Jackets,29,Sommer,12.650066067141399,18,115.04,57
A0149,Jackets,30,Sommer,13.639187758524585,11,42.89,398
A0149,Jackets,31,Sommer,11.90049031154581,11,27.95,498
A0149,Jackets,32,Sommer,17.902073636362,10,41.2,376
A0149,Jackets,33,Sommer,16.931332622153896,8,91.28,402
A0149,Jackets,34,Sommer,7.238574056947954,11,51.93,388
A0149,Jackets,35,Sommer,15.092040660537203,13,59.01,281
A0149,Jackets,36,Herbst,15.254306457290262,8,42.67,353
A0149,Jackets,37,Herbst,7.843155229793482,11,45.82,388
A0149,Jackets,38,Herbst,16.53791131047406,13,89.99,477
A0149,Jackets,39,Herbst,9.151041822126079,10,19.99,451
A0149,Jackets,40,Herbst,2.6574064089920615,9,108.0,272
A0149,Jackets,41,Herbst,11.034853686067065,10,30.44,72
A0149,Jackets,42,Herbst,10.650854193690218,15,90.44,326
A0149,Jackets,43,Herbst,15.242095805575943,7,122.7,90
A0149,Jackets,44,Herbst,5.327255539900092,8,28.44,139
A0149,Jackets,45,Herbst,15.040248692195263,10,96.02,266
A0149,Jackets,46,Herbst,2.0824240689647437,10,20.17,373
A0149,Jackets,47,Herbst,12.132665965338317,12,29.84,235
A0149,Jackets,48,Herbst,17.910149705819542,12,29.26,295
A0149,Jackets,49,Winter,14.412042242498615,9,30.01,356
A0149,Jackets,50,Winter,19.36379470213468,8,74.73,204
A0149,Jackets,51,Winter,12.571036685682172,6,83.88,376
A0149,Jackets,52,Winter,15.417574348068687,7,38.85,261
A0149,Jackets,53,Winter,3.9122726684874207,8,34.41,314
A0150,Pants,1,Winter,3.3930940196954484,5,49.75,379
A0150,Pants,2,Winter,12.744708849769186,11,34.87,252
A0150,Pants,3,Winter,10.540676534805183,8,50.45,311
A0150,Pants,4,Winter,13.077627550733599,5,34.17,216
A0150,Pants,5,Winter,2.5895182738511293,13,70.04,235
A0150,Pants,6,Winter,19.362366704538843,12,44.36,67
A0150,Pants,7,Winter,2.8708711658223667,11,110.23,245
A0150,Pants,8,Winter,8.958540945365957,9,40.25,143
A0150,Pants,9,Frühling,16.4322221909598,14,56.63,170
A0150,Pants,10,Frühling,9.84087442215992,10,88.21,310
A0150,Pants,11,Frühling,12.158746060234733,12,99.67,497
A0150,Pants,12,Frühling,3.76647831205978,8,110.63,256
A0150,Pants,13,Frühling,4.512668309190635,11,76.53,464
A0150,Pants,14,Frühling,7.442192136480282,12,36.96,211
A0150,Pants,15,Frühling,15.655034854660709,10,48.84,117
A0150,Pants,16,Frühling,6.7613910804831185,9,27.18,462
A0150,Pants,17,Frühling,10.195466366310287,13,121.97,397
A0150,Pants,18,Frühling,6.4588131113481495,6,34.68,420
A0150,Pants,19,Frühling,8.895478724946615,6,49.75,279
A0150,Pants,20,Frühling,12.135710223283109,7,96.81,187
A0150,Pants,21,Frühling,6.1948080523347535,8,43.13,186
A0150,Pants,22,Sommer,10.592839194781979,15,38.87,351
A0150,Pants,23,Sommer,2.444916487402902,10,34.15,241
A0150,Pants,24,Sommer,2.128609905865407,10,104.67,457
A0150,Pants,25,Sommer,12.990943922282383,12,50.48,331
A0150,Pants,26,Sommer,8.041047739999675,7,97.92,445
A0150,Pants,27,Sommer,3.8895081087580374,12,92.86,206
A0150,Pants,28,Sommer,4.492591705248357,9,119.26,44
A0150,Pants,29,Sommer,4.190816377173693,8,92.27,181
A0150,Pants,30,Sommer,12.097183521491516,9,62.71,204
A0150,Pants,31,Sommer,4.369944064793714,10,122.83,102
A0150,Pants,32,Sommer,10.934553559816262,6,121.37,204
A0150,Pants,33,Sommer,4.437832320398888,11,115.43,132
A0150,Pants,34,Sommer,2.9227535967143625,9,79.79,127
A0150,Pants,35,Sommer,3.2254422088411165,7,120.1,156
A0150,Pants,36,Herbst,3.137677292172161,9,114.82,71
A0150,Pants,37,Herbst,7.201319803885713,7,34.23,12
A0150,Pants,38,Herbst,17.289293067498285,7,122.23,394
A0150,Pants,39,Herbst,9.260023165885114,5,112.82,169
A0150,Pants,40,Herbst,15.916527626221072,10,72.69,355
A0150,Pants,41,Herbst,3.131076645369225,10,76.27,190
A0150,Pants,42,Herbst,15.639957428086186,7,74.93,239
A0150,Pants,43,Herbst,2.7800496488537543,11,20.27,181
A0150,Pants,44,Herbst,13.577088440737445,11,22.95,443
A0150,Pants,45,Herbst,10.653578051800498,10,109.65,330
A0150,Pants,46,Herbst,19.697256427887933,17,57.88,62
A0150,Pants,47,Herbst,10.372304109208105,15,70.22,57
A0150,Pants,48,Herbst,7.4660243819194925,9,112.2,373
A0150,Pants,49,Winter,8.518951796575028,7,42.01,341
A0150,Pants,50,Winter,8.507707343121464,14,91.29,222
A0150,Pants,51,Winter,13.312744600800166,8,78.11,295
A0150,Pants,52,Winter,14.29314373351698,11,51.62,67
A0150,Pants,53,Winter,9.088073215855788,8,116.03,391
A0151,Jackets,1,Winter,10.655046734255631,7,42.03,415
A0151,Jackets,2,Winter,14.459528399547182,12,67.08,393
A0151,Jackets,3,Winter,5.021861337304308,9,109.17,72
A0151,Jackets,4,Winter,10.678922812963977,7,56.23,484
A0151,Jackets,5,Winter,2.0501136046539816,10,101.22,196
A0151,Jackets,6,Winter,11.271828768800514,13,70.4,241
A0151,Jackets,7,Winter,12.987002762803607,4,68.33,367
A0151,Jackets,8,Winter,14.909776610908699,6,23.94,268
A0151,Jackets,9,Frühling,10.066677140643954,15,42.2,374
A0151,Jackets,10,Frühling,8.61240535773033,6,96.46,467
A0151,Jackets,11,Frühling,5.351281801400109,13,97.21,14
A0151,Jackets,12,Frühling,9.42150478662127,12,48.81,484
A0151,Jackets,13,Frühling,9.38246975695304,9,54.7,293
A0151,Jackets,14,Frühling,2.7560721140695383,7,56.56,128
A0151,Jackets,15,Frühling,17.261113146199214,11,98.0,42
A0151,Jackets,16,Frühling,9.543682209347441,9,73.85,413
A0151,Jackets,17,Frühling,5.633604577293308,8,33.64,387
A0151,Jackets,18,Frühling,16.85764480029262,8,109.44,41
A0151,Jackets,19,Frühling,12.084067523296222,6,111.56,50
A0151,Jackets,20,Frühling,13.185495503840862,8,97.84,307
A0151,Jackets,21,Frühling,12.362265793660152,10,65.72,490
A0151,Jackets,22,Sommer,16.70969875697751,7,98.01,295
A0151,Jackets,23,Sommer,6.489605734236649,8,60.16,156
A0151,Jackets,24,Sommer,3.1594046704960954,11,21.49,351
A0151,Jackets,25,Sommer,5.332285843336319,12,26.48,121
A0151,Jackets,26,Sommer,6.40190144670262,13,121.69,472
A0151,Jackets,27,Sommer,8.22109514893374,10,121.17,422
A0151,Jackets,28,Sommer,5.771337304438554,7,129.33,498
A0151,Jackets,29,Sommer,7.417786956709418,6,37.24,253
A0151,Jackets,30,Sommer,12.73630045053586,15,66.14,160
A0151,Jackets,31,Sommer,7.11928859060251,7,42.69,181
A0151,Jackets,32,Sommer,6.435360250560043,13,77.52,357
A0151,Jackets,33,Sommer,10.355948270557564,12,101.62,249
A0151,Jackets,34,Sommer,10.52143311411702,14,84.82,344
A0151,Jackets,35,Sommer,6.78318528153296,10,44.1,85
A0151,Jackets,36,Herbst,5.09958436753044,6,24.22,330
A0151,Jackets,37,Herbst,11.745374879354795,11,99.55,98
A0151,Jackets,38,Herbst,9.90588734478144,12,126.76,98
A0151,Jackets,39,Herbst,17.570721681836766,9,120.39,282
A0151,Jackets,40,Herbst,7.001858048140822,9,125.32,324
A0151,Jackets,41,Herbst,6.324245759049685,15,47.92,496
A0151,Jackets,42,Herbst,16.78590321073004,8,29.32,44
A0151,Jackets,43,Herbst,5.529356421331596,16,52.28,317
A0151,Jackets,44,Herbst,9.695807435381266,12,113.27,377
A0151,Jackets,45,Herbst,19.404614754671027,12,108.37,154
A0151,Jackets,46,Herbst,15.062662427882513,7,63.97,76
A0151,Jackets,47,Herbst,15.550335920682699,4,69.37,317
A0151,Jackets,48,Herbst,9.488577976295286,4,75.78,476
A0151,Jackets,49,Winter,9.382164778274369,13,107.7,269
A0151,Jackets,50,Winter,12.060901476781591,9,51.4,279
A0151,Jackets,51,Winter,13.237466139484061,13,116.1,402
A0151,Jackets,52,Winter,6.0516141873564075,13,76.51,10
A0151,Jackets,53,Winter,13.142689677253545,9,100.24,240
A0152,Denim Pants,1,Winter,15.2197806522536,6,119.12,418
A0152,Denim Pants,2,Winter,9.254763334636804,9,52.52,319
A0152,Denim Pants,3,Winter,17.06386763691444,18,53.15,195
A0152,Denim Pants,4,Winter,3.589238122285612,7,29.85,315
A0152,Denim Pants,5,Winter,15.411533628047888,10,48.67,416
A0152,Denim Pants,6,Winter,13.468192093649648,12,21.35,283
A0152,Denim Pants,7,Winter,2.915399168649769,10,99.67,94
A0152,Denim Pants,8,Winter,18.339281101590434,16,22.26,162
A0152,Denim Pants,9,Frühling,16.308138929767544,14,125.73,334
A0152,Denim Pants,10,Frühling,13.585974417999086,6,69.53,281
A0152,Denim Pants,11,Frühling,17.579352317165124,14,49.66,327
A0152,Denim Pants,12,Frühling,6.6039054059959685,11,64.01,344
A0152,Denim Pants,13,Frühling,8.59657596357902,9,98.75,238
A0152,Denim Pants,14,Frühling,16.614169599656265,7,59.11,112
A0152,Denim Pants,15,Frühling,19.870950673798998,9,112.25,56
A0152,Denim Pants,16,Frühling,5.534325251340329,6,88.93,490
A0152,Denim Pants,17,Frühling,6.73490422349412,14,51.19,175
A0152,Denim Pants,18,Frühling,17.59478412170936,10,89.5,140
A0152,Denim Pants,19,Frühling,6.655514565379352,8,92.15,230
A0152,Denim Pants,20,Frühling,7.640037877522973,13,114.3,188
A0152,Denim Pants,21,Frühling,12.588658484215753,8,50.02,153
A0152,Denim Pants,22,Sommer,4.535003617447478,12,123.08,400
A0152,Denim Pants,23,Sommer,16.335353995645804,11,70.6,119
A0152,Denim Pants,24,Sommer,12.107705559120252,8,24.71,53
A0152,Denim Pants,25,Sommer,7.975594934841022,13,78.79,300
A0152,Denim Pants,26,Sommer,14.899641369644225,9,102.55,401
A0152,Denim Pants,27,Sommer,18.66455572442262,8,123.69,273
A0152,Denim Pants,28,Sommer,8.375235916209599,10,86.36,386
A0152,Denim Pants,29,Sommer,6.08014329465732,13,83.18,222
A0152,Denim Pants,30,Sommer,14.959350850239472,12,97.35,450
A0152,Denim Pants,31,Sommer,15.577315303866758,17,74.07,259
A0152,Denim Pants,32,Sommer,7.433081451885336,11,57.34,360
A0152,Denim Pants,33,Sommer,4.313142121212468,12,26.97,129
A0152,Denim Pants,34,Sommer,12.663557949314198,10,49.05,98
A0152,Denim Pants,35,Sommer,4.192393175120976,11,46.1,168
A0152,Denim Pants,36,Herbst,2.768258585162176,11,84.2,54
A0152,Denim Pants,37,Herbst,7.3329761533536875,12,46.58,394
A0152,Denim Pants,38,Herbst,13.878200776471578,13,128.5,79
A0152,Denim Pants,39,Herbst,14.829581720358032,4,40.67,159
A0152,Denim Pants,40,Herbst,8.882847604503379,15,55.61,313
A0152,Denim Pants,41,Herbst,9.088014231592943,10,74.04,334
A0152,Denim Pants,42,Herbst,16.168321043220224,19,57.71,337
A0152,Denim Pants,43,Herbst,11.709357592313093,15,62.6,324
A0152,Denim Pants,44,Herbst,6.3544613113782775,5,70.4,330
A0152,Denim Pants,45,Herbst,12.900134129951631,10,109.95,86
A0152,Denim Pants,46,Herbst,4.966597861861816,14,20.52,457
A0152,Denim Pants,47,Herbst,11.51437638614653,8,28.78,468
A0152,Denim Pants,48,Herbst,5.453962368231981,12,110.05,467
A0152,Denim Pants,49,Winter,10.236224827500205,4,27.3,77
A0152,Denim Pants,50,Winter,15.804900601078073,6,49.56,155
A0152,Denim Pants,51,Winter,19.281875573968538,9,34.9,88
A0152,Denim Pants,52,Winter,11.824984775042472,6,53.93,216
A0152,Denim Pants,53,Winter,12.73934026021143,8,62.63,449
A0153,Pants,1,Winter,6.605083437790514,10,52.9,252
A0153,Pants,2,Winter,9.275620156083207,7,55.96,38
A0153,Pants,3,Winter,19.621766572414803,13,60.84,435
A0153,Pants,4,Winter,12.775977692846308,8,45.11,304
A0153,Pants,5,Winter,19.69562231774812,9,129.94,499
A0153,Pants,6,Winter,4.524542783832107,5,104.58,371
A0153,Pants,7,Winter,10.836057423898804,11,102.5,445
A0153,Pants,8,Winter,11.555513299626035,18,109.27,397
A0153,Pants,9,Frühling,8.159680213649024,3,41.67,254
A0153,Pants,10,Frühling,14.11560692713285,10,74.49,204
A0153,Pants,11,Frühling,18.835425954535836,10,123.78,250
A0153,Pants,12,Frühling,15.214060595272436,8,103.35,461
A0153,Pants,13,Frühling,17.38563781090082,5,54.29,270
A0153,Pants,14,Frühling,17.418775480066984,15,31.56,247
A0153,Pants,15,Frühling,12.63846214604915,11,99.36,355
A0153,Pants,16,Frühling,5.924483817102059,6,58.15,69
A0153,Pants,17,Frühling,18.808710895190536,6,112.48,353
A0153,Pants,18,Frühling,4.676139498472053,11,95.91,384
A0153,Pants,19,Frühling,14.150440342046888,14,99.36,493
A0153,Pants,20,Frühling,3.3314437386022755,13,44.08,169
A0153,Pants,21,Frühling,17.169496042565264,4,118.59,202
A0153,Pants,22,Sommer,4.720205501807085,7,99.09,129
A0153,Pants,23,Sommer,16.470969956023552,7,119.0,234
A0153,Pants,24,Sommer,6.246956274333692,8,73.86,114
A0153,Pants,25,Sommer,18.117797870829435,10,46.3,133
A0153,Pants,26,Sommer,6.258769065799899,13,106.9,167
A0153,Pants,27,Sommer,15.96870036283639,14,107.93,493
A0153,Pants,28,Sommer,3.2307097462994383,7,92.8,292
A0153,Pants,29,Sommer,16.306621200012206,10,111.42,10
A0153,Pants,30,Sommer,11.365363020030614,9,122.95,487
A0153,Pants,31,Sommer,4.970039889879432,13,101.35,352
A0153,Pants,32,Sommer,12.176844295261883,8,121.06,252
A0153,Pants,33,Sommer,4.14129183390591,7,101.27,291
A0153,Pants,34,Sommer,14.897609293864186,8,116.78,329
A0153,Pants,35,Sommer,4.611282203880279,9,41.21,214
A0153,Pants,36,Herbst,4.023863812151156,9,32.88,61
A0153,Pants,37,Herbst,18.00627403716389,8,94.27,203
A0153,Pants,38,Herbst,16.453998167895215,14,21.02,411
A0153,Pants,39,Herbst,6.618865747555419,7,42.17,303
A0153,Pants,40,Herbst,18.15483073760809,15,103.42,295
A0153,Pants,41,Herbst,17.16970148392006,4,32.04,171
A0153,Pants,42,Herbst,10.502186858700476,14,62.64,34
A0153,Pants,43,Herbst,5.966484199383437,13,104.15,167
A0153,Pants,44,Herbst,9.098241703596697,6,27.87,449
A0153,Pants,45,Herbst,10.333661798721693,10,48.37,108
A0153,Pants,46,Herbst,2.9476372722623934,11,22.74,97
A0153,Pants,47,Herbst,4.649971225300158,9,75.92,286
A0153,Pants,48,Herbst,11.578717357578396,9,87.97,356
A0153,Pants,49,Winter,12.067090370368925,15,115.13,439
A0153,Pants,50,Winter,17.76676333326759,12,119.19,68
A0153,Pants,51,Winter,6.690196448590744,11,25.87,442
A0153,Pants,52,Winter,13.981913042283711,10,78.94,204
A0153,Pants,53,Winter,10.719351542995025,13,61.54,12
A0154,Sweatshirts,1,Winter,17.75222042112195,12,97.34,241
A0154,Sweatshirts,2,Winter,13.40997445161755,10,121.64,497
A0154,Sweatshirts,3,Winter,3.6394203631629045,11,34.58,441
A0154,Sweatshirts,4,Winter,9.632128413283876,10,84.28,481
A0154,Sweatshirts,5,Winter,19.80642060709296,9,50.86,392
A0154,Sweatshirts,6,Winter,17.237127548597392,8,24.6,430
A0154,Sweatshirts,7,Winter,8.008059379193464,7,49.29,26
A0154,Sweatshirts,8,Winter,3.901236926994841,14,116.33,194
A0154,Sweatshirts,9,Frühling,8.626894117533304,13,115.08,400
A0154,Sweatshirts,10,Frühling,8.97400885543266,9,123.09,123
A0154,Sweatshirts,11,Frühling,17.94294386566734,11,104.3,325
A0154,Sweatshirts,12,Frühling,2.100952944197134,11,98.94,88
A0154,Sweatshirts,13,Frühling,18.439651765022056,9,63.13,15
A0154,Sweatshirts,14,Frühling,17.34555999567705,13,96.08,338
A0154,Sweatshirts,15,Frühling,9.219375559911267,9,50.86,107
A0154,Sweatshirts,16,Frühling,17.150497616375908,5,25.09,217
A0154,Sweatshirts,17,Frühling,14.633501060748912,7,113.5,236
A0154,Sweatshirts,18,Frühling,10.187813803348439,14,78.11,69
A0154,Sweatshirts,19,Frühling,10.710384775408418,8,60.21,340
A0154,Sweatshirts,20,Frühling,8.241335323180252,11,35.39,66
A0154,Sweatshirts,21,Frühling,5.246280619319472,8,23.79,84
A0154,Sweatshirts,22,Sommer,3.683499740062808,10,53.14,158
A0154,Sweatshirts,23,Sommer,9.25468363798797,6,54.28,189
A0154,Sweatshirts,24,Sommer,18.33221180855074,7,39.57,343
A0154,Sweatshirts,25,Sommer,16.381759579184692,8,39.47,125
A0154,Sweatshirts,26,Sommer,12.062421916088118,10,69.38,83
A0154,Sweatshirts,27,Sommer,2.90546461358079,9,54.74,425
A0154,Sweatshirts,28,Sommer,18.48781771376273,14,42.25,96
A0154,Sweatshirts,29,Sommer,18.135194152031882,8,123.57,180
A0154,Sweatshirts,30,Sommer,19.360897711956454,16,115.22,148
A0154,Sweatshirts,31,Sommer,12.517286359546043,10,48.68,259
A0154,Sweatshirts,32,Sommer,6.812192952822089,10,74.98,380
A0154,Sweatshirts,33,Sommer,13.110284174217657,10,117.92,291
A0154,Sweatshirts,34,Sommer,16.24738645872602,7,32.27,272
A0154,Sweatshirts,35,Sommer,10.880678164787993,6,56.85,17
A0154,Sweatshirts,36,Herbst,13.046935155870361,14,53.16,244
A0154,Sweatshirts,37,Herbst,6.212051275590421,8,60.65,447
A0154,Sweatshirts,38,Herbst,5.029701640648495,8,81.53,217
A0154,Sweatshirts,39,Herbst,12.211941604782664,8,113.12,128
A0154,Sweatshirts,40,Herbst,6.928801701148835,10,108.1,281
A0154,Sweatshirts,41,Herbst,12.167708098153929,9,68.54,45
A0154,Sweatshirts,42,Herbst,3.1758664680410122,10,95.76,179
A0154,Sweatshirts,43,Herbst,15.646022275752282,13,103.57,463
A0154,Sweatshirts,44,Herbst,4.407830336646009,8,113.12,477
A0154,Sweatshirts,45,Herbst,17.025121356090686,7,73.52,78
A0154,Sweatshirts,46,Herbst,12.461234326286723,6,97.94,330
A0154,Sweatshirts,47,Herbst,13.637038348609266,13,77.33,320
A0154,Sweatshirts,48,Herbst,19.09561758708751,12,118.32,99
A0154,Sweatshirts,49,Winter,2.264322576687764,9,98.86,322
A0154,Sweatshirts,50,Winter,19.524160735711153,8,112.74,56
A0154,Sweatshirts,51,Winter,3.757716359146114,14,53.05,404
A0154,Sweatshirts,52,Winter,15.319896895895523,16,53.15,350
A0154,Sweatshirts,53,Winter,15.82343572177385,7,31.53,395
A0155,T-Shirts,1,Winter,14.480238687483737,6,66.4,428
A0155,T-Shirts,2,Winter,2.9250949367367527,9,49.35,264
A0155,T-Shirts,3,Winter,12.323238719299221,5,77.44,234
A0155,T-Shirts,4,Winter,11.72302209869779,4,114.7,396
A0155,T-Shirts,5,Winter,4.7072571610854,14,74.59,251
A0155,T-Shirts,6,Winter,18.98779384000926,10,113.79,317
A0155,T-Shirts,7,Winter,4.705409867638666,10,68.57,109
A0155,T-Shirts,8,Winter,4.920826296314903,14,69.49,307
A0155,T-Shirts,9,Frühling,5.7228000884664905,12,105.82,140
A0155,T-Shirts,10,Frühling,10.62310616023664,8,65.11,357
A0155,T-Shirts,11,Frühling,13.77472901999921,7,72.12,317
A0155,T-Shirts,12,Frühling,17.411325636428273,8,74.44,141
A0155,T-Shirts,13,Frühling,18.929571327631088,9,95.62,84
A0155,T-Shirts,14,Frühling,13.752229728436667,12,94.32,433
A0155,T-Shirts,15,Frühling,15.3385004965687,15,83.97,246
A0155,T-Shirts,16,Frühling,15.144827332983004,10,56.48,151
A0155,T-Shirts,17,Frühling,9.746389210702468,10,119.52,421
A0155,T-Shirts,18,Frühling,9.715255578970321,16,122.43,116
A0155,T-Shirts,19,Frühling,8.462093078691826,10,58.8,490
A0155,T-Shirts,20,Frühling,5.138870642127855,18,116.42,171
A0155,T-Shirts,21,Frühling,13.620519079898958,12,70.12,395
A0155,T-Shirts,22,Sommer,19.808228273765383,6,20.47,399
A0155,T-Shirts,23,Sommer,4.206756091978052,17,120.2,14
A0155,T-Shirts,24,Sommer,16.92295259810834,10,117.63,201
A0155,T-Shirts,25,Sommer,18.07202121541979,10,122.03,446
A0155,T-Shirts,26,Sommer,15.225152082427265,8,30.56,33
A0155,T-Shirts,27,Sommer,5.231687077263755,7,25.16,147
A0155,T-Shirts,28,Sommer,5.432829614405609,13,65.58,18
A0155,T-Shirts,29,Sommer,6.631943518787587,10,26.03,410
A0155,T-Shirts,30,Sommer,12.059602255035486,7,116.29,422
A0155,T-Shirts,31,Sommer,9.694146119229288,8,78.3,425
A0155,T-Shirts,32,Sommer,13.88653664177336,8,105.13,477
A0155,T-Shirts,33,Sommer,19.753365341719988,13,73.57,152
A0155,T-Shirts,34,Sommer,15.332944337332963,10,110.66,414
A0155,T-Shirts,35,Sommer,5.42521070870667,9,90.72,115
A0155,T-Shirts,36,Herbst,6.8835240809778,11,33.26,13
A0155,T-Shirts,37,Herbst,15.707468969842473,11,84.37,304
A0155,T-Shirts,38,Herbst,16.977693256979762,7,26.01,72
A0155,T-Shirts,39,Herbst,9.461806980683448,9,114.08,395
A0155,T-Shirts,40,Herbst,6.975156769421584,11,60.73,39
A0155,T-Shirts,41,Herbst,7.723370117611931,13,21.63,217
A0155,T-Shirts,42,Herbst,19.546556749380446,8,111.09,438
A0155,T-Shirts,43,Herbst,10.399444784452832,15,73.4,447
A0155,T-Shirts,44,Herbst,9.133057889857582,10,109.91,59
A0155,T-Shirts,45,Herbst,15.389767076224233,14,39.43,453
A0155,T-Shirts,46,Herbst,5.919395340647656,10,49.1,414
A0155,T-Shirts,47,Herbst,13.841530248210805,11,33.23,252
A0155,T-Shirts,48,Herbst,2.3397874564682963,7,58.16,467
A0155,T-Shirts,49,Winter,14.610871119040743,9,122.07,233
A0155,T-Shirts,50,Winter,7.99168791329215,10,124.09,173
A0155,T-Shirts,51,Winter,8.635899564598745,4,31.09,205
A0155,T-Shirts,52,Winter,13.629906172036439,7,44.87,188
A0155,T-Shirts,53,Winter,17.00238087618913,10,124.62,240
A0156,Denim Pants,1,Winter,16.1914646892299,8,65.57,318
A0156,Denim Pants,2,Winter,18.328640233493097,5,123.58,459
A0156,Denim Pants,3,Winter,12.712160200497468,16,61.02,392
A0156,Denim Pants,4,Winter,12.7899001329014,6,32.24,303
A0156,Denim Pants,5,Winter,6.3572327461942795,12,58.75,442
A0156,Denim Pants,6,Winter,15.232915494977238,10,86.89,483
A0156,Denim Pants,7,Winter,5.391962118284239,15,64.52,407
A0156,Denim Pants,8,Winter,17.237805312881818,9,24.12,174
A0156,Denim Pants,9,Frühling,12.4661063536857,5,66.9,371
A0156,Denim Pants,10,Frühling,18.66152557992817,9,65.89,399
A0156,Denim Pants,11,Frühling,18.981751075801167,9,107.15,404
A0156,Denim Pants,12,Frühling,6.290647438128913,8,123.08,267
A0156,Denim Pants,13,Frühling,10.365669171874082,9,76.99,270
A0156,Denim Pants,14,Frühling,14.57845516211648,15,106.22,125
